#k i j head boundname
3 13 68 293.982 east
3 14 68 293.601 east
3 15 68 293.193 east
3 16 68 292.773 east
3 17 68 292.349 east
3 18 68 291.919 east
3 19 68 291.488 east
3 20 68 291.046 east
3 21 68 290.594 east
3 22 68 290.135 east
3 23 68 289.669 east
3 24 68 289.214 east
3 25 68 288.736 east
3 26 68 288.238 east
3 27 68 287.72 east
3 28 68 287.159 east
3 29 68 286.656 east
3 30 68 286.394 east
3 31 68 286.372 east
3 32 68 286.338 east
3 33 68 286.335 east
3 34 68 286.328 east
3 35 68 286.317 east
3 36 68 286.351 east
3 37 68 286.335 east
3 38 68 286.32 east
3 39 68 286.302 east
3 40 68 286.324 east
3 41 68 286.281 east
3 42 68 286.224 east
3 43 68 286.154 east
3 44 68 286.076 east
3 45 68 285.986 east
3 46 68 285.885 east
3 47 68 285.771 east
3 48 68 285.636 east
3 49 68 285.506 east
3 50 68 285.365 east
3 51 68 285.22 east
3 52 68 285.077 east
3 53 68 284.916 east
3 54 68 284.759 east
3 55 68 284.609 east
3 56 68 284.448 east
3 57 68 284.265 east
3 58 68 284.097 east
3 59 68 283.935 east
3 60 68 283.807 east
3 61 68 283.711 east
3 62 68 283.523 east
3 63 68 283.362 east
3 64 68 283.134 east
3 1 1 315.488 west
3 2 1 315.416 west
3 3 1 315.338 west
3 4 1 315.265 west
3 5 1 315.183 west
3 6 1 315.103 west
3 7 1 315.017 west
3 8 1 314.935 west
3 9 1 314.847 west
3 10 1 314.764 west
3 11 1 314.675 west
3 12 1 314.593 west
3 13 1 314.509 west
3 14 1 314.423 west
3 15 1 314.335 west
3 16 1 314.251 west
3 17 1 314.164 west
3 18 1 314.081 west
3 19 1 313.997 west
3 20 1 313.902 west
3 21 1 313.795 west
3 22 1 313.685 west
3 23 1 313.565 west
3 24 1 313.434 west
3 25 1 313.28 west
3 26 1 313.17 west
3 27 1 313.069 west
3 28 1 312.96 west
3 29 1 312.858 west
3 30 1 312.75 west
3 31 1 312.638 west
3 32 1 312.517 west
3 33 1 312.389 west
3 34 1 312.263 west
3 35 1 312.139 west
3 36 1 312.003 west
3 37 1 311.853 west
3 38 1 311.688 west
3 39 1 311.53 west
3 40 1 311.37 west
3 41 1 311.208 west
3 42 1 311.036 west
3 43 1 310.932 west
3 44 1 310.823 west
3 45 1 310.721 west
3 64 28 297.098 south
3 64 29 296.449 south
3 64 30 296.072 south
3 64 31 295.728 south
3 64 32 295.378 south
3 64 33 295.012 south
3 64 34 294.639 south
3 64 35 294.264 south
3 64 36 293.861 south
3 64 37 293.445 south
3 64 38 293.053 south
3 64 39 292.677 south
3 64 40 292.305 south
3 64 41 291.913 south
3 64 42 291.535 south
3 64 43 291.126 south
3 64 44 290.72 south
3 64 45 290.294 south
3 64 46 289.9 south
3 64 47 289.515 south
3 64 48 289.14 south
3 64 49 288.765 south
3 64 50 288.404 south
3 64 51 288.045 south
3 64 52 287.703 south
3 64 53 287.375 south
3 64 54 287.05 south
3 64 55 286.739 south
3 64 56 286.43 south
3 64 57 286.133 south
3 64 58 285.848 south
3 64 59 285.577 south
3 64 60 285.302 south
3 64 61 285.042 south
3 64 62 284.76 south
3 64 63 284.516 south
3 64 64 284.257 south
3 64 65 284.034 south
3 64 66 283.771 south
3 64 67 283.473 south
3 1 2 315.421 north
3 1 3 315.347 north
3 1 4 315.271 north
3 1 5 315.183 north
3 1 6 315.089 north
3 1 7 314.991 north
3 1 8 314.884 north
3 1 9 314.765 north
3 1 10 314.627 north
3 1 11 314.456 north
3 1 12 314.273 north
3 1 13 314.073 north
3 1 14 313.897 north
3 1 15 313.747 north
3 1 16 313.601 north
3 1 17 313.448 north
3 1 18 313.289 north
3 1 19 313.125 north
3 1 20 312.961 north
3 1 21 312.783 north
3 1 22 312.603 north
3 1 23 312.419 north
3 1 24 312.23 north
3 1 25 312.036 north
3 1 26 311.818 north
3 1 27 311.556 north
3 1 28 311.311 north
3 1 29 311.083 north
3 1 30 310.842 north
3 1 31 310.592 north
3 1 32 310.333 north
3 1 33 310.064 north
3 1 34 309.781 north
3 1 35 309.483 north
3 1 36 309.162 north
3 1 37 308.817 north
3 1 38 308.474 north
3 1 39 308.131 north
3 1 40 307.787 north
3 1 41 307.436 north
3 1 42 307.079 north
3 1 43 306.7 north
3 1 44 306.329 north
3 1 45 305.933 north
3 1 46 305.536 north
3 1 47 305.119 north
3 1 48 304.741 north
3 1 49 304.371 north
3 1 50 304.012 north
3 1 51 303.642 north
3 1 52 303.275 north
3 1 53 302.909 north
3 1 54 302.554 north
3 1 55 302.21 north
3 1 56 301.863 north
3 1 57 301.522 north
3 1 58 301.18 north
3 1 59 300.838 north
3 1 60 300.505 north
3 1 61 300.171 north
3 1 62 299.84 north
3 1 63 299.51 north
3 1 64 299.169 north
3 1 65 298.821 north
3 1 66 298.476 north
3 1 67 298.128 north
4 1 68 297.759 east
4 2 68 297.466 east
4 3 68 297.171 east
4 4 68 296.876 east
4 5 68 296.58 east
4 6 68 296.28 east
4 7 68 295.971 east
4 8 68 295.659 east
4 9 68 295.336 east
4 10 68 295.014 east
4 11 68 294.674 east
4 12 68 294.323 east
4 13 68 293.962 east
4 14 68 293.586 east
4 15 68 293.195 east
4 16 68 292.791 east
4 17 68 292.38 east
4 18 68 291.961 east
4 19 68 291.535 east
4 20 68 291.102 east
4 21 68 290.659 east
4 22 68 290.21 east
4 23 68 289.754 east
4 24 68 289.297 east
4 25 68 288.831 east
4 26 68 288.366 east
4 27 68 287.901 east
4 28 68 287.442 east
4 29 68 287.046 east
4 30 68 286.767 east
4 31 68 286.604 east
4 32 68 286.466 east
4 33 68 286.396 east
4 34 68 286.347 east
4 35 68 286.312 east
4 36 68 286.31 east
4 37 68 286.291 east
4 38 68 286.27 east
4 39 68 286.248 east
4 40 68 286.257 east
4 41 68 286.215 east
4 42 68 286.16 east
4 43 68 286.091 east
4 44 68 286.02 east
4 45 68 285.929 east
4 46 68 285.833 east
4 47 68 285.721 east
4 48 68 285.605 east
4 49 68 285.477 east
4 50 68 285.343 east
4 51 68 285.199 east
4 52 68 285.055 east
4 53 68 284.901 east
4 54 68 284.745 east
4 55 68 284.585 east
4 56 68 284.426 east
4 57 68 284.258 east
4 58 68 284.09 east
4 59 68 283.925 east
4 60 68 283.762 east
4 61 68 283.599 east
4 62 68 283.399 east
4 63 68 283.203 east
4 64 68 282.977 east
4 1 1 315.448 west
4 2 1 315.377 west
4 3 1 315.299 west
4 4 1 315.219 west
4 5 1 315.137 west
4 6 1 315.057 west
4 7 1 314.971 west
4 8 1 314.889 west
4 9 1 314.801 west
4 10 1 314.721 west
4 11 1 314.632 west
4 12 1 314.542 west
4 13 1 314.452 west
4 14 1 314.369 west
4 15 1 314.276 west
4 16 1 314.182 west
4 17 1 314.085 west
4 18 1 313.993 west
4 19 1 313.892 west
4 20 1 313.786 west
4 21 1 313.675 west
4 22 1 313.564 west
4 23 1 313.443 west
4 24 1 313.331 west
4 25 1 313.204 west
4 26 1 313.08 west
4 27 1 312.961 west
4 28 1 312.845 west
4 29 1 312.725 west
4 30 1 312.603 west
4 31 1 312.478 west
4 32 1 312.352 west
4 33 1 312.221 west
4 34 1 312.088 west
4 35 1 311.953 west
4 36 1 311.813 west
4 37 1 311.67 west
4 38 1 311.52 west
4 39 1 311.371 west
4 40 1 311.218 west
4 41 1 311.062 west
4 42 1 310.902 west
4 43 1 310.744 west
4 44 1 310.58 west
4 45 1 310.409 west
4 46 1 310.233 west
4 47 1 310.029 west
4 48 1 309.823 west
4 49 1 309.615 west
4 50 1 309.405 west
4 51 1 309.193 west
4 52 1 308.981 west
4 53 1 308.767 west
4 54 1 308.551 west
4 55 1 308.334 west
4 56 1 308.116 west
4 57 1 307.895 west
4 58 1 307.675 west
4 59 1 307.452 west
4 60 1 307.229 west
4 61 1 307.004 west
4 62 1 306.779 west
4 63 1 306.551 west
4 64 1 306.322 south
4 64 2 306.113 south
4 64 3 305.898 south
4 64 4 305.673 south
4 64 5 305.438 south
4 64 6 305.193 south
4 64 7 304.94 south
4 64 8 304.677 south
4 64 9 304.404 south
4 64 10 304.119 south
4 64 11 303.828 south
4 64 12 303.527 south
4 64 13 303.218 south
4 64 14 302.895 south
4 64 15 302.567 south
4 64 16 302.228 south
4 64 17 301.881 south
4 64 18 301.525 south
4 64 19 301.159 south
4 64 20 300.777 south
4 64 21 300.389 south
4 64 22 299.99 south
4 64 23 299.577 south
4 64 24 299.154 south
4 64 25 298.719 south
4 64 26 298.273 south
4 64 27 297.817 south
4 64 28 297.359 south
4 64 29 296.902 south
4 64 30 296.475 south
4 64 31 296.051 south
4 64 32 295.642 south
4 64 33 295.23 south
4 64 34 294.83 south
4 64 35 294.421 south
4 64 36 294.011 south
4 64 37 293.599 south
4 64 38 293.2 south
4 64 39 292.797 south
4 64 40 292.407 south
4 64 41 292.007 south
4 64 42 291.62 south
4 64 43 291.218 south
4 64 44 290.827 south
4 64 45 290.428 south
4 64 46 290.041 south
4 64 47 289.653 south
4 64 48 289.277 south
4 64 49 288.902 south
4 64 50 288.532 south
4 64 51 288.166 south
4 64 52 287.801 south
4 64 53 287.449 south
4 64 54 287.107 south
4 64 55 286.783 south
4 64 56 286.463 south
4 64 57 286.158 south
4 64 58 285.862 south
4 64 59 285.575 south
4 64 60 285.284 south
4 64 61 285.005 south
4 64 62 284.709 south
4 64 63 284.435 south
4 64 64 284.149 south
4 64 65 283.875 south
4 64 66 283.589 south
4 64 67 283.297 south
4 1 2 315.377 north
4 1 3 315.299 north
4 1 4 315.218 north
4 1 5 315.125 north
4 1 6 315.025 north
4 1 7 314.916 north
4 1 8 314.801 north
4 1 9 314.672 north
4 1 10 314.539 north
4 1 11 314.385 north
4 1 12 314.228 north
4 1 13 314.061 north
4 1 14 313.897 north
4 1 15 313.736 north
4 1 16 313.577 north
4 1 17 313.415 north
4 1 18 313.249 north
4 1 19 313.079 north
4 1 20 312.908 north
4 1 21 312.727 north
4 1 22 312.539 north
4 1 23 312.345 north
4 1 24 312.148 north
4 1 25 311.939 north
4 1 26 311.725 north
4 1 27 311.503 north
4 1 28 311.272 north
4 1 29 311.031 north
4 1 30 310.785 north
4 1 31 310.525 north
4 1 32 310.262 north
4 1 33 309.982 north
4 1 34 309.69 north
4 1 35 309.387 north
4 1 36 309.078 north
4 1 37 308.749 north
4 1 38 308.414 north
4 1 39 308.07 north
4 1 40 307.724 north
4 1 41 307.366 north
4 1 42 307.014 north
4 1 43 306.641 north
4 1 44 306.269 north
4 1 45 305.883 north
4 1 46 305.494 north
4 1 47 305.102 north
4 1 48 304.728 north
4 1 49 304.352 north
4 1 50 303.994 north
4 1 51 303.629 north
4 1 52 303.268 north
4 1 53 302.91 north
4 1 54 302.561 north
4 1 55 302.214 north
4 1 56 301.869 north
4 1 57 301.528 north
4 1 58 301.187 north
4 1 59 300.848 north
4 1 60 300.512 north
4 1 61 300.176 north
4 1 62 299.838 north
4 1 63 299.5 north
4 1 64 299.16 north
4 1 65 298.815 north
4 1 66 298.469 north
4 1 67 298.117 north
